Year Mo Da Ho Mi Se,Epicentral area,NMDP,Lat,Lon,Io,Mw
2002 10 31 13 03 48.00,Molise,,41.698,14.842,,4.16
2002 11 01 15 09 01.92,Molise,638,41.741,14.843,7,5.72
2002 11 01 15 19 53.79,Molise,,41.717,14.837,,4.11
2002 11 01 17 21 31.31,Molise,,41.737,14.841,,4.47
2002 11 01 22 43 59.66,Molise,,41.682,14.791,,3.96
2002 11 02 02 37 01.42,Molise,,41.758,14.841,,4.02
2002 11 02 06 21 44.82,Molise,,41.691,14.811,,3.96
2002 11 02 23 27 59.70,Molise,,41.738,14.904,,4.19
2002 11 04 00 35 46.88,Molise,,41.75,14.837,,4.45
2002 11 04 03 26 30.62,Molise,,41.764,14.823,,4.26
2002 11 04 03 49 27.59,Molise,,41.761,14.834,,3.86
2002 11 04 09 28 21.30,Molise,,41.753,14.873,,3.86
2002 11 05 23 10 40.98,Molise,,41.724,14.94,,3.86
2002 11 09 13 40 30.68,Molise,,41.688,14.851,,3.86
2002 11 10 12 23 37.53,Molise,,41.693,14.84,,3.76
2002 11 12 09 27 48.57,Molise,174,41.689,14.786,05/06/20,4.57
2002 11 13 02 52 11.82,Molise,,41.69,14.821,,3.86
2002 12 02 20 52 59.44,Molise,,41.684,14.85,,4.1
2003 01 27 04 03 46.57,Molise,60,41.71,14.766,5,3.84
2003 03 27 16 10 36.25,Adriatico centrale,,43.134,15.325,,4.82
2003 03 27 16 13 35.33,Adriatico centrale,,43.215,15.209,,4.08
2003 03 29 17 42 13.74,Adriatico centrale,68,43.135,15.339,,5.43
2003 03 30 00 56 22.89,Adriatico centrale,,43.142,15.197,,4.24
2003 03 30 11 09 59.12,Adriatico centrale,,43.112,15.306,,4.62
2003 03 31 19 36 27.49,Adriatico centrale,,43.124,15.272,,4.47
2003 04 03 22 30 10.27,Adriatico centrale,,43.16,15.242,,4.29
2003 04 26 08 20 42.96,Adriatico centrale,,43.162,15.291,,4.4
2003 04 27 19 12 38.68,Adriatico centrale,,43.189,15.242,,4.3
2003 04 28 20 12 36.29,Molise,33,41.691,14.847,04/05/20,3.64
2003 04 29 15 13 06.24,Adriatico centrale,,43.168,15.271,,4.43
2003 05 05 06 16 38.37,Adriatico centrale,,43.154,15.26,,4.15
2003 05 25 17 15 13.95,Ascolano,88,42.998,13.676,04/05/20,3.81
2003 06 01 01 46 09.62,Adriatico centrale,,43.157,15.239,,4
2003 06 01 15 45 18.04,Molise,501,41.661,14.821,5,4.44
2003 06 21 09 00 21.18,Adriatico centrale,,43.127,15.341,,4.35
2003 12 30 05 31 38.26,Molise,326,41.64,14.849,04/05/20,4.53
2004 10 05 23 00 21.21,Valle dell'Aniene,78,41.866,12.989,4,3.3
2004 11 25 06 21 15.44,Adriatico centrale,13,43.189,15.359,,5.25
2004 11 25 07 26 14.94,Adriatico centrale,,43.23,15.308,,4
2004 11 29 01 08 08.54,Adriatico centrale,,43.115,15.242,,4.01
2004 11 29 06 21 49.39,Adriatico centrale,,43.106,15.2,,4.08
2004 12 03 08 13 13.68,Adriatico centrale,,43.136,15.341,,4.53
2004 12 09 02 44 25.29,Teramano,213,42.79,13.791,5,4.09
2004 12 17 01 41 58.45,Adriatico centrale,,43.132,15.231,,4.23
2005 02 02 02 09 15.95,Adriatico centrale,,43.091,15.093,,4.08
2005 03 01 05 41 37.38,Molise,136,41.666,14.867,4,3.68
2005 04 12 00 31 51.61,Maceratese,131,43.094,13.379,4,3.74
2005 05 21 19 55 19.00,Area Nolana,271,40.991,14.515,5,4.07
2005 08 22 12 02 07.40,Costa laziale,57,41.365,12.446,05/06/20,4.78
2005 12 15 13 28 39.59,Val Nerina,350,42.738,12.76,5,4.14
2006 04 10 19 03 36.67,Maceratese,211,43.396,13.488,5,4.06
2006 10 04 17 34 20.50,Adriatico centrale,98,42.074,15.746,04/05/20,4.3
2006 10 21 07 04 10.01,Anconetano,287,43.628,12.98,5,4.21
2007 03 29 04 37 29.89,Monti Sibillini,,42.829,13.202,,4.08
2007 07 22 17 26 03.61,Marsica,,41.905,13.671,,4.1
2007 10 18 23 25 45.70,Molise,,41.695,14.817,,4.04
2007 10 21 03 55 36.43,Reatino,,42.401,12.963,,4.19
2008 02 20 08 06 19.11,Valle del Liri,,41.582,13.78,,4.29
2008 03 19 14 38 57.72,Gargano,,41.898,15.858,,4.18
2008 04 12 05 44 42.28,Colli Albani,,41.784,12.584,,4.12
2009 03 30 13 38 38.96,Aquilano,,42.321,13.376,,4.36
2009 04 05 20 48 54.49,Aquilano,,42.325,13.382,,4.14
2009 04 06 01 32 40.40,Aquilano,316,42.309,13.51,09/10/20,6.29
2009 04 06 01 36 29.19,Aquilano,,42.352,13.346,,4.76
2009 04 06 01 40 50.65,Aquilano,,42.417,13.402,,4.21
2009 04 06 01 41 37.77,Aquilano,,42.364,13.456,,4.42
2009 04 06 01 41 32.69,Aquilano,,42.377,13.319,,4.1
2009 04 06 01 42 49.97,Aquilano,,42.3,13.429,,4.19
2009 04 06 02 27 46.33,Aquilano,,42.366,13.319,,4.04
2009 04 06 02 37 04.25,Aquilano,,42.36,13.328,,5.07
2009 04 06 03 56 45.70,Aquilano,,42.335,13.386,,4.53
2009 04 06 04 47 53.65,Aquilano,,42.356,13.356,,4.02
2009 04 06 07 17 10.14,Aquilano,,42.356,13.383,,4.25
2009 04 06 16 38 09.73,Aquilano,,42.363,13.339,,4.44
2009 04 06 23 15 36.76,Aquilano,,42.463,13.385,,5.09
2009 04 07 09 26 28.61,Aquilano,,42.336,13.387,,5.08
2009 04 07 17 47 37.34,Aquilano,,42.303,13.486,,5.54
2009 04 07 21 34 29.77,Aquilano,,42.364,13.365,,4.53
2009 04 08 04 27 41.21,Aquilano,,42.29,13.462,,4
2009 04 08 22 56 50.19,Aquilano,,42.497,13.367,,4.11
2009 04 09 00 52 59.69,Aquilano,,42.489,13.351,,5.39
2009 04 09 03 14 52.26,Aquilano,,42.335,13.444,,4.38
2009 04 09 04 32 45.05,Aquilano,,42.445,13.434,,4.3
2009 04 09 13 19 33.83,Aquilano,,42.341,13.259,,4
2009 04 09 19 38 16.96,Aquilano,,42.504,13.35,,5.21
2009 04 13 21 14 24.47,Aquilano,,42.498,13.377,,5.02
2009 04 14 13 56 21.21,Aquilano,,42.542,13.32,,4
2009 04 15 22 53 07.56,Aquilano,,42.515,13.33,,4.12
2009 04 23 15 14 08.31,Aquilano,,42.247,13.484,,4.11
2009 04 23 21 49 00.84,Aquilano,,42.228,13.486,,4.31
2009 06 22 20 58 40.27,Aquilano,,42.445,13.354,,4.68
2009 07 03 11 03 07.59,Aquilano,,42.391,13.382,,4.05
2009 07 12 08 38 51.37,Aquilano,,42.328,13.379,,4.35
2009 07 31 11 05 39.99,Aquilano,,42.248,13.495,,4.08
2009 08 06 15 36 44.44,Sorano,,41.648,13.669,,4.23
2009 09 20 03 50 17.32,Maceratese,,43.399,13.418,,4.65
2009 09 24 16 14 57.56,Aquilano,,42.452,13.352,,4.19
2009 12 15 13 11 58.98,Valle del Tevere,26,43.007,12.271,7,4.23
2010 01 12 08 25 11.32,Maceratese-fermano,,43.119,13.451,,4.22
2010 01 12 13 35 45.29,Maceratese-fermano,,43.135,13.433,,4.16
2010 04 15 01 47 36.45,Alta Valtiberina,,43.468,12.425,,4.02
2010 08 28 07 08 03.25,Valle Umbra,,42.834,12.654,,4.16
2010 08 31 07 12 52.44,Aquilano,,42.516,13.226,,4.12
2010 09 17 12 20 17.75,Tavoliere delle Puglie,,41.472,15.623,,4.29
2012 09 27 01 08 22.65,Beneventano,,41.176,14.92,,4.42
2012 12 05 01 18 20.29,Ascolano,,42.915,13.661,,4.29
2013 02 16 21 16 09.29,Valle del Liri,,41.714,13.569,,4.94
2013 06 13 05 44 54.60,Costa anconetana,,43.514,13.733,,4.1
2013 07 21 01 32 24.24,Costa anconetana,,43.508,13.722,,5.14
2013 07 21 03 07 24.44,Costa anconetana,,43.502,13.715,,4.19
2013 08 22 06 44 51.58,Costa anconetana,,43.539,13.723,,4.45
2013 12 18 10 58 51.24,Bacino di Gubbio,,43.371,12.533,,4.1
2013 12 22 10 06 35.69,Bacino di Gubbio,,43.381,12.519,,4.22
2013 12 29 17 08 43.23,Matese,16,41.395,14.434,06/07/20,5.16
2013 12 29 19 49 49.01,Matese,,41.384,14.44,,4.01
2014 01 20 07 12 40.10,Matese,,41.367,14.452,,4.38
2014 12 24 11 40 10.93,Molise,,41.707,14.956,,4.26
2015 01 01 19 48 01.81,Molise,,41.567,14.439,,4.16
2015 02 28 03 16 18.17,Marsica,,41.949,13.534,,4.37
2015 04 16 11 34 17.39,Gargano,,41.783,15.344,,4.05
2015 05 29 13 07 57.49,Adriatico centrale,,42.948,14.305,,4.55
2015 12 06 03 21 41.48,Adriatico centrale,,42.415,15.242,,4.03
2015 12 06 03 22 49.04,Adriatico centrale,,42.423,15.194,,4.36
2015 12 06 05 28 15.72,Adriatico centrale,,42.332,15.074,,4.37
2015 12 06 16 24 39.92,Adriatico centrale,,42.342,15.141,,4.58
2016 01 16 18 55 11.87,Molise,,41.527,14.598,,4.43
2016 05 30 20 24 20.46,Orvietano,,42.7,11.976,,4.37
2016 08 24 01 36 32.00,Monti della Laga,221,42.698,13.233,10,6.18
2016 08 24 01 37 26.58,Monti della Laga,,42.712,13.253,,4.63
2016 08 24 01 41 38.90,Valnerina,,42.78,13.168,,3.99
2016 08 24 01 56 00.58,Monti della Laga,,42.6,13.276,,4.54
2016 08 24 02 01 08.12,Monti Sibillini,,42.798,13.241,,3.99
2016 08 24 02 05 55.86,Monti della Laga,,42.616,13.281,,3.99
2016 08 24 02 33 28.89,Valnerina,,42.792,13.15,,5.55
2016 08 24 02 59 35.24,Valnerina,,42.798,13.131,,4.09
2016 08 24 03 40 10.93,Monti della Laga,,42.614,13.243,,4.32
2016 08 24 04 06 50.98,Valnerina,,42.771,13.123,,4.64
2016 08 24 11 50 30.56,Valnerina,,42.819,13.16,,4.73
2016 08 24 14 02 20.78,Monti Sibillini,,42.799,13.24,,3.97
2016 08 24 17 46 09.50,Alto Reatino,,42.658,13.214,,4.47
2016 08 24 23 22 05.83,Alto Reatino,,42.653,13.209,,4.19
2016 08 25 03 17 16.70,Monti della Laga,,42.745,13.192,,4.57
2016 08 25 04 51 40.16,Monti della Laga,,42.632,13.326,,3.95
2016 08 25 12 36 05.21,Monti della Laga,,42.6,13.282,,4.6
2016 08 26 04 28 25.91,Monti della Laga,,42.604,13.291,,4.94
2016 08 27 02 50 59.31,Monti Sibillini,,42.842,13.237,,4.28
2016 08 28 15 55 35.39,Monti Sibillini,,42.823,13.232,,4.33
2016 08 31 11 26 01.47,Valnerina,,42.831,13.126,,4.1
2016 09 03 01 34 12.15,Valnerina,,42.769,13.132,,4.43
2016 09 03 10 18 51.21,Monti Sibillini,,42.86,13.217,,4.48
2016 09 15 14 40 52.53,Valnerina,,42.768,13.133,,3.97
2016 09 19 23 34 25.13,Monti della Laga,,42.673,13.277,,4
2016 10 08 18 11 09.67,Monti della Laga,,42.738,13.185,,4.1
2016 10 16 09 32 35.48,Valnerina,,42.747,13.175,,4.23
2016 10 26 17 10 36.15,Valnerina,,42.878,13.127,,4.63
2016 10 26 17 10 36.98,Valnerina,,42.874,13.124,,5.51
2016 10 26 19 18 05.91,Valnerina,,42.902,13.127,,4.63
2016 10 26 19 18 07.42,Valnerina,77,42.904,13.09,,6.07
2016 10 26 21 42 01.94,Valnerina,,42.864,13.122,,4.77
2016 10 27 03 19 27.13,Valnerina,,42.842,13.142,,4.21
2016 10 27 03 50 24.07,Appennino Umbro-marchigiano,,42.984,13.12,,4.32
2016 10 27 08 21 45.61,Valnerina,,42.874,13.099,,4.48
2016 10 27 17 22 22.93,Valnerina,,42.839,13.098,,4.4
2016 10 27 17 23 43.32,Valnerina,,42.848,13.108,,3.99
2016 10 29 16 24 33.17,Valnerina,,42.811,13.094,,4.34
2016 10 30 06 40 17.32,Valnerina,379,42.83,13.109,,6.61
2016 10 30 06 41 17.01,Valnerina,,42.772,13.135,,4.42
2016 10 30 06 42 27.47,Valnerina,,42.879,13.056,,3.99
2016 10 30 06 43 08.81,Valnerina,,42.766,13.138,,4.1
2016 10 30 06 44 30.67,Valnerina,,42.854,13.085,,4.53
2016 10 30 06 48 52.71,Monti della Laga,,42.682,13.2,,3.99
2016 10 30 06 55 54.21,Monti Sibillini,,42.75,13.23,,4.21
2016 10 30 06 56 05.78,Valnerina,,42.799,13.107,,4.31
2016 10 30 06 59 31.50,Monti Sibillini,,42.851,13.211,,3.99
2016 10 30 07 01 32.69,Monti Sibillini,,42.776,13.222,,4.1
2016 10 30 07 03 22.58,Valnerina,,42.805,13.121,,3.99
2016 10 30 07 05 56.34,Valnerina,,42.796,13.16,,4.21
2016 10 30 07 06 45.20,Valnerina,,42.874,13.056,,4.21
2016 10 30 07 07 53.69,Monti della Laga,,42.715,13.188,,4.21
2016 10 30 07 08 35.45,Valnerina,,42.712,13.142,,4.31
2016 10 30 07 13 05.21,Monti della Laga,,42.693,13.225,,4.31
2016 10 30 07 34 47.90,Appennino Umbro-marchigiano,,42.927,13.132,,4.1
2016 10 30 07 38 59.03,Monti della Laga,,42.682,13.156,,4.1
2016 10 30 08 35 58.56,Valnerina,,42.836,13.078,,4.48
2016 10 30 11 21 08.66,Appennino Umbro-marchigiano,,43.062,13.066,,4.46
2016 10 30 11 58 17.46,Valnerina,,42.844,13.056,,4.22
2016 10 30 12 07 00.21,Valnerina,,42.841,13.075,,4.67
2016 10 30 13 34 54.40,Valnerina,,42.806,13.165,,4.33
2016 10 30 14 14 39.06,Valnerina,,42.781,13.078,,3.99
2016 10 30 18 21 09.00,Valnerina,,42.782,13.15,,4.3
2016 10 31 03 27 40.30,Valnerina,,42.761,13.085,,4.13
2016 10 31 06 17 19.89,Monti Sibillini,,42.765,13.209,,3.99
2016 10 31 07 05 44.89,Valnerina,,42.838,13.126,,4.15
2016 11 01 07 56 40.34,Appennino Umbro-marchigiano,,42.99,13.134,,4.96
2016 11 01 18 03 07.66,Valnerina,,42.8,13.156,,4.1
2016 11 02 19 37 49.65,Valnerina,,42.876,13.06,,4
2016 11 03 00 35 01.29,Appennino Umbro-marchigiano,,43.027,13.049,,4.86
2016 11 07 18 56 17.00,Valnerina,,42.888,13.147,,4.08
2016 11 12 12 34 11.62,Appennino Umbro-marchigiano,,42.996,13.14,,4.28
2016 11 12 14 43 33.86,Monti della Laga,,42.718,13.205,,4.25
2016 11 14 01 33 43.97,Valnerina,,42.858,13.156,,4.21
2016 11 14 19 49 52.12,Appennino Umbro-marchigiano,,42.945,13.152,,3.99
2016 11 16 11 52 22.93,Valnerina,,42.802,13.123,,3.98
2016 11 27 21 41 14.08,Appennino Umbro-marchigiano,,43.012,13.066,,4.19
2016 11 29 16 14 02.69,Aquilano,,42.529,13.28,,4.49
2016 12 01 11 30 53.31,Appennino Umbro-marchigiano,,43.001,13.077,,4.17
2016 12 11 12 54 52.97,Valnerina,,42.904,13.117,,4.21
2017 01 02 03 36 13.53,Valle Umbra,,42.803,12.752,,4.08
2017 01 18 09 25 40.39,Aquilano,,42.545,13.276,,5.33
2017 01 18 10 14 09.90,Aquilano,280,42.531,13.283,,5.7
2017 01 18 10 15 33.40,Aquilano,,42.527,13.285,,4.85
2017 01 18 10 16 39.60,Aquilano,,42.537,13.267,,4.74
2017 01 18 10 24 14.20,Monti della Laga,,42.58,13.311,,4.1
2017 01 18 10 25 23.73,Aquilano,,42.503,13.277,,5.63
2017 01 18 10 39 24.70,Aquilano,,42.533,13.271,,4.21
2017 01 18 11 07 37.17,Monti della Laga,,42.619,13.255,,4.37
2017 01 18 12 01 39.15,Aquilano,,42.543,13.291,,4.07
2017 01 18 13 33 36.74,Aquilano,,42.473,13.274,,5.2
2017 01 18 15 16 10.42,Monti della Laga,,42.599,13.287,,4.54
2017 01 18 19 32 31.89,Monti della Laga,,42.58,13.232,,4.41
2017 01 29 05 10 54.64,Monti della Laga,,42.616,13.299,,4.06
2017 02 03 03 47 55.87,Appennino Umbro-marchigiano,,42.993,13.02,,4.28
2017 02 03 04 10 05.32,Appennino Umbro-marchigiano,,42.992,13.017,,4.45
2017 02 03 05 40 34.19,Appennino Umbro-marchigiano,,42.999,13.024,,4.03
2017 02 09 09 58 27.01,Valle Umbra,,42.664,12.68,,4.07
2017 02 20 03 13 30.67,Aquilano,,42.501,13.257,,4.17
2017 04 23 04 25 36.26,Gargano,,41.829,15.784,,4.06
2017 04 27 21 16 58.78,Appennino Umbro-marchigiano,,42.957,13.045,,4.19
2017 04 27 21 19 42.65,Appennino Umbro-marchigiano,,42.952,13.046,,4.17
2017 06 09 12 15 44.05,Aquilano,,42.452,13.348,,4.02
2017 06 30 00 25 17.98,Alto Reatino,,42.631,13.214,,4.04
2017 07 22 02 13 08.05,Monti della Laga,,42.567,13.325,,4.31
2017 08 21 18 57 51.78,Isola d'Ischia,24,40.738,13.897,8,3.91
2017 09 10 19 58 09.89,Marsica,,42.084,13.324,,4.03
2017 12 03 23 34 11.20,Monti della Laga,,42.624,13.325,,4.25
